node_id,original_id,public,gender,age,region,completion_percentage
488,11932,0,1,23,"zilinsky kraj, namestovo",17
489,11936,1,0,20,"zilinsky kraj, namestovo",16
490,11938,1,0,21,"zilinsky kraj, martin",48
493,12020,1,0,21,"zilinsky kraj, zilina",64
496,12049,1,0,21,"zilinsky kraj, bytca",59
494,12022,1,0,17,"zilinsky kraj, turzovka",72
495,12043,1,0,18,"zilinsky kraj, zilina",72
497,12056,1,0,19,"zilinsky kraj, cadca",79
498,12086,1,1,19,"kosicky kraj, michalovce",71
491,11951,0,0,16,"zahranicie, zahranicie - usa",95
500,12154,0,0,18,"banskobystricky kraj, lucenec",84
492,11954,1,0,20,"nitriansky kraj, levice",67
503,12170,1,0,0,"zilinsky kraj, cadca",12
505,12198,0,1,0,"kosicky kraj, kosice - okolie",41
499,12134,0,0,0,"zilinsky kraj, bytca",17
504,12185,1,0,18,"zilinsky kraj, cadca",57
501,12159,0,0,19,"banskobystricky kraj, ziar nad hronom",74
507,12241,1,1,18,"trnavsky kraj, senica",16
502,12165,1,0,0,"zahranicie, zahranicie - ostatne",69
509,12289,1,0,19,"zilinsky kraj, ruzomberok",71
506,12210,1,0,18,"zilinsky kraj, zilina",67
508,12264,1,0,0,"banskobystricky kraj, velky krtis",28
510,12393,1,0,19,"zahranicie, zahranicie - kanada",45
512,12427,1,0,19,"zilinsky kraj, zilina",86
511,12418,1,0,19,"zilinsky kraj, cadca",26
517,12490,1,1,19,"zilinsky kraj, martin",71
518,12557,1,0,20,"zilinsky kraj, cadca",59
521,12601,1,1,19,"zilinsky kraj, zilina",71
514,12449,1,1,16,"zilinsky kraj, kysucke nove mesto",62
513,12434,1,0,23,"zilinsky kraj, zilina",62
522,12602,1,0,19,"zahranicie, zahranicie - usa",28
523,12603,1,0,19,"zilinsky kraj, martin",33
515,12475,1,0,20,"zilinsky kraj, martin",22
525,12708,1,0,17,"zilinsky kraj, zilina",60
524,12623,1,1,20,"banskobystricky kraj, revuca",66
516,12480,1,1,19,"zilinsky kraj, turcianske teplice",74
528,12766,1,1,21,"zilinsky kraj, vrutky",84
519,12582,1,1,21,"zahranicie, zahranicie - ostatne",66
520,12583,1,0,0,"zilinsky kraj, martin",55
530,12781,1,0,19,"zilinsky kraj, martin",12
526,12739,1,0,22,"trnavsky kraj, hlohovec",66
529,12768,1,1,17,"zilinsky kraj, bytca",69
533,12815,1,0,19,"trenciansky kraj, povazska bystrica",12
534,12829,1,1,18,"zilinsky kraj, bytca",67
527,12763,1,1,0,"zilinsky kraj, tvrdosin",22
531,12789,1,0,18,"zilinsky kraj, turzovka",67
539,12924,1,1,0,"zahranicie, zahranicie - ostatne",66
536,12858,1,0,0,"bratislavsky kraj, bratislava - stare mesto",62
532,12793,1,0,16,"zilinsky kraj, turzovka",62
537,12889,1,1,25,"banskobystricky kraj, rimavska sobota",50
538,12890,0,1,26,"presovsky kraj, presov",83
542,12993,1,1,20,"zahranicie, zahranicie - kanada",72
540,12930,1,0,0,"zahranicie, zahranicie - ostatne",17
543,13001,1,1,0,"zilinsky kraj, turzovka",64
544,13056,1,0,18,"zilinsky kraj, zilina",26
535,12854,0,0,19,"zilinsky kraj, cadca",40
545,13100,1,0,17,"zilinsky kraj, rajec",69
547,13136,1,1,22,"zilinsky kraj, zilina",12
549,13208,1,1,20,"zilinsky kraj, zilina",69
548,13174,1,1,0,"zilinsky kraj, zilina",21
550,13222,1,0,20,"zilinsky kraj, zilina",84
541,12967,0,0,18,"zahranicie, zahranicie - ostatne",86
546,13102,1,0,19,"bratislavsky kraj, bratislava - raca",78
553,13337,1,0,17,"trnavsky kraj, senica",57
555,13381,1,1,0,"banskobystricky kraj, rimavska sobota",21
552,13313,1,1,20,"trnavsky kraj, trnava",72
556,13422,1,0,18,"zilinsky kraj, zilina",71
554,13343,1,1,18,"zilinsky kraj, cadca",78
551,13283,1,0,19,"zilinsky kraj, zilina",14
558,13474,0,1,0,"zahranicie, zahranicie - ostatne",12
561,13579,1,1,18,"zilinsky kraj, bytca",67
562,13613,1,0,0,"trnavsky kraj, sastin-straze",78
559,13538,1,1,0,"presovsky kraj, presov",47
557,13467,1,1,25,"trnavsky kraj, senica",72
564,13633,1,1,28,"zilinsky kraj, cadca",69
565,13648,1,1,21,"zilinsky kraj, rajecke teplice",60
563,13615,1,0,20,"ceska republika, cz - zlinsky kraj",72
567,13717,1,1,21,"trnavsky kraj, trnava",69
568,13743,1,0,17,"banskobystricky kraj, rimavska sobota",12
560,13554,1,0,20,"zahranicie, zahranicie - ostatne",72
571,13817,1,1,19,"zilinsky kraj, bytca",81
573,13847,1,1,24,"banskobystricky kraj, rimavska sobota",72
566,13704,1,0,0,"zilinsky kraj, zilina",64
574,13851,1,1,20,"banskobystricky kraj, rimavska sobota",72
572,13837,1,1,24,"banskobystricky kraj, rimavska sobota",69
569,13808,1,1,0,"trenciansky kraj, povazska bystrica",26
570,13813,1,1,20,"zahranicie, zahranicie - ostatne",60
575,13941,1,1,18,"zilinsky kraj, zilina",74
577,14051,1,0,21,"trenciansky kraj, povazska bystrica",14
578,14131,1,1,0,"zilinsky kraj, zilina",43
576,13944,1,0,0,"banskobystricky kraj, rimavska sobota",45
581,14209,1,1,21,"trenciansky kraj, brezova pod bradlom",69
579,14152,1,1,22,"trenciansky kraj, prievidza",67
580,14203,1,1,0,"zilinsky kraj, cadca",60
586,14296,1,1,0,"trenciansky kraj, povazska bystrica",59
589,14326,1,1,17,"kosicky kraj, kosice - juh",78
582,14267,1,1,0,"trenciansky kraj, ilava",67
588,14318,1,0,20,"zilinsky kraj, cadca",50
583,14274,1,0,0,"zilinsky kraj, zilina",24
584,14275,1,0,18,"zilinsky kraj, zilina",76
590,14339,1,1,0,"zahranicie, zahranicie - ostatne",76
591,14389,1,1,21,"zilinsky kraj, zilina",71
585,14280,1,0,21,"zilinsky kraj, trstena",50
587,14302,0,1,0,"presovsky kraj, poprad",53
592,14440,1,1,27,"zilinsky kraj, zilina",71
593,14455,1,0,0,"zilinsky kraj, zilina",50
595,14689,1,0,19,"zilinsky kraj, zilina",22
596,14716,1,0,23,"banskobystricky kraj, zvolen",83
594,14501,1,1,18,"zilinsky kraj, zilina",31
600,14853,1,1,24,"presovsky kraj, poprad",71
598,14774,1,1,0,"presovsky kraj, humenne",69
602,14941,1,0,17,"zilinsky kraj, zilina",81
603,14942,1,1,18,"zilinsky kraj, zilina",12
597,14744,1,0,0,"zilinsky kraj, bytca",67
601,14930,1,0,19,"nitriansky kraj, sala",71
599,14784,1,1,0,"zilinsky kraj, zilina",84
606,15068,1,0,20,"zilinsky kraj, zilina",12
608,15086,1,1,16,"zilinsky kraj, namestovo",79
610,15154,1,1,26,"zilinsky kraj, zilina",67
604,15022,1,1,19,"zilinsky kraj, bytca",71
607,15075,1,1,0,"trnavsky kraj, leopoldov",72
605,15026,1,1,19,"zilinsky kraj, zilina",12
611,15165,1,0,0,"zilinsky kraj, rajec",16
609,15101,1,1,20,"zilinsky kraj, bytca",79
612,15179,1,0,20,"zilinsky kraj, cadca",79
616,15247,1,0,0,"zilinsky kraj, zilina",24
613,15208,1,0,18,"nitriansky kraj, komarno",93
621,15304,1,0,18,"zilinsky kraj, rajecke teplice",22
622,15306,1,1,0,"zilinsky kraj, zilina",84
620,15294,1,0,19,"zilinsky kraj, zilina",60
617,15251,1,0,17,"zilinsky kraj, zilina",45
625,15333,1,1,27,"bratislavsky kraj, bratislava - petrzalka",93
618,15253,1,0,19,"zilinsky kraj, bytca",22
614,15229,1,1,0,"banskobystricky kraj, banska stiavnica",69
626,15347,1,1,23,"zilinsky kraj, zilina",78
615,15236,1,1,19,"zilinsky kraj, zilina",74
627,15369,1,0,0,"zilinsky kraj, zilina",69
623,15326,1,0,21,"banskobystricky kraj, kremnica",26
624,15327,1,1,0,"banskobystricky kraj, zvolen",67
630,15445,1,0,0,"zilinsky kraj, bytca",31
628,15379,1,0,17,"zilinsky kraj, zilina",88
619,15268,1,1,20,"trnavsky kraj, hlohovec",72
631,15531,1,1,22,"trenciansky kraj, trencin",100
629,15385,1,1,19,"zilinsky kraj, zilina",79
633,15662,1,1,19,"zilinsky kraj, zilina",12
632,15641,1,0,0,"zilinsky kraj, namestovo",52
637,15739,1,0,19,"zilinsky kraj, zilina",74
634,15705,1,1,0,"trenciansky kraj, povazska bystrica",72
639,15758,1,1,18,"zilinsky kraj, zilina",74
636,15732,1,1,0,"zilinsky kraj, rajec",76
638,15750,1,1,20,"zilinsky kraj, zilina",76
640,15793,1,1,0,"zilinsky kraj, zilina",69
635,15719,1,0,19,"zilinsky kraj, trstena",71
641,15836,1,0,21,"banskobystricky kraj, banska bystrica",19
644,16041,1,1,18,"trenciansky kraj, povazska bystrica",60
646,16099,1,1,22,"zahranicie, zahranicie - ostatne",69
642,15974,1,1,17,"zilinsky kraj, zilina",69
645,16050,1,1,21,"trnavsky kraj, sladkovicovo",72
643,16017,1,1,0,"zilinsky kraj, zilina",74
648,16248,1,1,0,"zilinsky kraj, namestovo",72
647,16168,1,1,44,"zilinsky kraj, martin",74
651,16355,1,1,17,"zilinsky kraj, zilina",84
653,16412,1,1,19,"banskobystricky kraj, banska bystrica",57
649,16315,1,1,21,"zilinsky kraj, cadca",59
650,16331,1,1,22,"trnavsky kraj, hlohovec",50
658,16503,1,1,22,"zilinsky kraj, namestovo",71
657,16489,1,1,0,"bratislavsky kraj, bratislava - karlova ves",60
660,16546,1,1,25,"zilinsky kraj, zilina",14
655,16476,1,0,0,"nitriansky kraj, sahy",71
656,16485,1,1,18,"zilinsky kraj, zilina",81
652,16410,1,0,0,"zilinsky kraj, zilina",66
659,16545,1,1,29,"banskobystricky kraj, velky krtis",12
664,16697,0,1,19,"zilinsky kraj, trstena",72
666,16727,1,1,31,"presovsky kraj, sabinov",74
663,16687,1,1,21,"nitriansky kraj, nove zamky",38
665,16717,1,1,0,"zilinsky kraj, turzovka",74
661,16571,1,1,0,"zilinsky kraj, zilina",76
662,16587,1,1,0,"zilinsky kraj, turzovka",72
654,16468,1,1,28,"bratislavsky kraj, bratislava - ostatne",40
667,16772,1,1,0,"nitriansky kraj, nitra",71
670,16847,1,1,20,"banskobystricky kraj, banska bystrica",84
671,16876,1,1,19,"trenciansky kraj, povazska bystrica",64
668,16780,1,1,22,"trenciansky kraj, povazska bystrica",67
669,16791,1,0,20,"zilinsky kraj, zilina",12
675,16952,1,0,0,"zilinsky kraj, zilina",55
672,16890,1,1,22,"presovsky kraj, presov",50
676,16985,1,1,18,"zilinsky kraj, cadca",88
674,16949,1,0,0,"trenciansky kraj, trencin",59
678,17078,1,0,22,"trenciansky kraj, nove mesto nad vahom",90
679,17116,1,1,22,"banskobystricky kraj, velky krtis",79
673,16935,1,1,26,"zilinsky kraj, dolny kubin",60
677,17055,1,1,21,"zilinsky kraj, bytca",72
681,17215,1,1,19,"nitriansky kraj, surany",55
685,17302,1,1,0,"zilinsky kraj, cadca",76
686,17341,1,1,19,"zilinsky kraj, cadca",66
684,17287,1,0,0,"zilinsky kraj, zilina",57
680,17169,1,1,17,"zilinsky kraj, turzovka",74
682,17235,1,1,24,"banskobystricky kraj, banska bystrica",71
683,17256,1,1,0,"zilinsky kraj, namestovo",76
688,17479,1,1,19,"trenciansky kraj, povazska bystrica",66
689,17484,1,1,0,"zilinsky kraj, namestovo",66
691,17526,1,1,31,"zilinsky kraj, cadca",53
690,17486,1,0,21,"trenciansky kraj, puchov",66
687,17437,1,1,29,"zilinsky kraj, bytca",69
692,17644,1,1,0,"presovsky kraj, poprad",62
693,17650,1,1,21,"trenciansky kraj, trencin",64
694,17705,1,0,18,"zilinsky kraj, cadca",48
696,17732,1,0,19,"zilinsky kraj, zilina",66
695,17711,1,1,0,"zilinsky kraj, zilina",64
697,17751,1,1,20,"kosicky kraj, kosice - okolie",64
699,17824,1,0,23,"trenciansky kraj, povazska bystrica",12
701,17904,1,0,18,"zilinsky kraj, kysucke nove mesto",52
698,17786,1,0,18,"zilinsky kraj, cadca",33
703,18005,1,1,20,"zilinsky kraj, bytca",67
704,18032,1,0,0,"zilinsky kraj, zilina",12
705,18048,1,0,19,"zilinsky kraj, zilina",74
707,18077,1,1,19,"trenciansky kraj, prievidza",71
706,18053,1,0,22,"zilinsky kraj, cadca",67
708,18095,1,0,19,"zahranicie, zahranicie - ostatne",26
700,17848,1,0,0,"zilinsky kraj, zilina",81
702,17954,1,1,17,"zilinsky kraj, turzovka",76
709,18166,1,0,19,"zilinsky kraj, zilina",21
710,18170,1,0,19,"trenciansky kraj, puchov",88
712,18258,1,0,16,"zilinsky kraj, bytca",83
713,18260,1,1,0,"zilinsky kraj, zilina",64
718,18318,1,0,0,"zilinsky kraj, cadca",81
719,18319,1,1,21,"zilinsky kraj, bytca",71
716,18290,1,1,23,"zilinsky kraj, namestovo",81
720,18343,1,0,16,"zilinsky kraj, turzovka",38
715,18283,1,1,0,"zilinsky kraj, cadca",84
723,18392,1,1,22,"zahranicie, zahranicie - ostatne",41
722,18369,1,1,23,"trenciansky kraj, dubnica nad vahom",62
714,18269,1,1,0,"zilinsky kraj, turzovka",83
721,18359,1,0,0,"zilinsky kraj, dolny kubin",60
717,18307,1,1,25,"zilinsky kraj, namestovo",76
711,18255,1,1,0,"zilinsky kraj, zilina",81
724,18497,1,1,21,"zilinsky kraj, namestovo",43
725,18503,1,0,19,"zilinsky kraj, namestovo",71
726,18605,1,0,17,"zilinsky kraj, zilina",21
729,18651,1,0,19,"zilinsky kraj, martin",60
728,18621,1,0,0,"zilinsky kraj, dolny kubin",72
735,18721,1,0,19,"banskobystricky kraj, detva",67
730,18660,1,1,24,"zilinsky kraj, cadca",74
727,18608,1,1,0,"zilinsky kraj, zilina",66
731,18673,1,0,29,"bratislavsky kraj, bratislava - petrzalka",79
732,18675,1,1,15,"zilinsky kraj, turcianske teplice",81
733,18703,1,0,0,"nitriansky kraj, topolcany",76
734,18705,1,1,28,"zilinsky kraj, zilina",76
737,18786,0,1,18,"presovsky kraj, presov",64
738,18803,1,0,27,"banskobystricky kraj, banska bystrica",22
736,18761,1,0,16,"zilinsky kraj, namestovo",91
740,18852,1,1,19,"zilinsky kraj, turzovka",59
739,18810,1,1,59,"banskobystricky kraj, zvolen",22
742,18951,1,0,21,"zilinsky kraj, namestovo",57
741,18910,1,0,18,"zilinsky kraj, zilina",64
745,19007,1,1,18,"ceska republika, cz - ostravsky kraj",74
746,19069,1,1,19,"kosicky kraj, secovce",81
744,18996,1,0,17,"zilinsky kraj, cadca",91
747,19082,1,0,18,"zahranicie, zahranicie - ostatne",19
749,19113,0,1,26,"nitriansky kraj, nitra",55
750,19171,0,0,0,"zahranicie, zahranicie - ostatne",71
751,19172,1,0,16,"zilinsky kraj, zilina",88
743,18986,1,0,18,"zilinsky kraj, namestovo",26
752,19232,0,1,0,"zahranicie, zahranicie - ostatne",24
757,19292,1,0,0,"zahranicie, zahranicie - usa",62
754,19280,1,0,0,"zilinsky kraj, cadca",81
755,19281,1,1,0,"zahranicie, zahranicie - ostatne",47
758,19299,1,1,0,"zilinsky kraj, zilina",72
760,19352,1,0,17,"zilinsky kraj, namestovo",86
761,19353,1,0,15,"zilinsky kraj, namestovo",84
759,19310,1,1,18,"zilinsky kraj, zilina",64
753,19255,1,1,0,"zilinsky kraj, turzovka",67
763,19385,1,1,0,"trnavsky kraj, trnava",76
756,19289,1,1,0,"zilinsky kraj, cadca",88
765,19430,1,0,17,"zilinsky kraj, turzovka",86
768,19457,1,1,18,"zahranicie, zahranicie - kanada",74
762,19380,1,1,22,"zilinsky kraj, cadca",69
766,19434,1,1,21,"banskobystricky kraj, lucenec",66
748,19092,1,1,0,"trenciansky kraj, povazska bystrica",62
769,19459,1,0,0,"zilinsky kraj, rajec",62
767,19438,1,1,17,"zilinsky kraj, namestovo",69
764,19424,1,0,19,"zilinsky kraj, zilina",79
772,19623,1,1,20,"zilinsky kraj, zilina",69
771,19614,1,1,21,"zilinsky kraj, bytca",69
770,19541,1,1,19,"zilinsky kraj, turzovka",86
774,19697,1,1,24,"zilinsky kraj, zilina",71
773,19672,1,0,19,"zilinsky kraj, namestovo",55
780,19818,1,0,14,"zilinsky kraj, namestovo",59
777,19793,1,1,19,"zilinsky kraj, namestovo",83
781,19822,1,1,19,"zilinsky kraj, namestovo",84
783,19833,1,0,17,"zilinsky kraj, cadca",14
775,19720,1,1,22,"zilinsky kraj, liptovsky mikulas",12
782,19825,1,1,19,"zilinsky kraj, dolny kubin",57
778,19810,0,1,0,"bratislavsky kraj, bratislava - ostatne",12
779,19812,1,1,20,"zilinsky kraj, zilina",16
785,19865,1,1,19,"zilinsky kraj, bytca",64
776,19734,1,1,19,"zilinsky kraj, trstena",71
784,19840,1,1,22,"kosicky kraj, kosice - dargovskych hrdinov",62
786,20088,1,1,26,"zilinsky kraj, zilina",71
788,20135,1,1,0,"kosicky kraj, kosice - okolie",57
787,20109,1,1,21,"zilinsky kraj, liptovsky hradok",71
789,20192,1,0,19,"banskobystricky kraj, lucenec",71
790,20221,1,0,20,"zilinsky kraj, zilina",34
791,20232,1,1,0,"zahranicie, zahranicie - ostatne",60
792,20233,1,0,0,"zilinsky kraj, zilina",84
793,20235,1,1,22,"banskobystricky kraj, krupina",81
796,20334,1,1,17,"zilinsky kraj, turzovka",90
799,20372,1,0,21,"nitriansky kraj, vrable",90
794,20293,1,0,0,"trenciansky kraj, myjava",71
797,20346,0,0,0,"bratislavsky kraj, bratislava - raca",12
798,20369,0,1,22,"zahranicie, zahranicie - kanada",78
802,20418,1,0,19,"banskobystricky kraj, lucenec",28
803,20419,1,0,0,"zilinsky kraj, cadca",74
800,20384,1,1,22,"kosicky kraj, kosice - stare mesto",12
804,20433,1,0,0,"zilinsky kraj, zilina",83
801,20410,1,1,0,"zilinsky kraj, zilina",62
795,20324,1,1,25,"zilinsky kraj, cadca",67
806,20558,1,1,17,"zilinsky kraj, zilina",90
805,20531,1,0,20,"zilinsky kraj, cadca",72
807,20563,1,0,23,"zilinsky kraj, zilina",71
809,20664,1,0,18,"zilinsky kraj, cadca",24
808,20647,1,0,0,"zilinsky kraj, zilina",91
810,20722,1,1,24,"banskobystricky kraj, brezno",36
812,20851,1,0,24,"ceska republika, cz - liberecky kraj",71
813,20903,1,0,19,"zilinsky kraj, rajecke teplice",72
814,20907,1,0,22,"trenciansky kraj, povazska bystrica",72
818,21001,1,0,17,"trenciansky kraj, trencin",16
819,21003,1,1,16,"bratislavsky kraj, bratislava - ruzinov",62
820,21021,1,1,19,"nitriansky kraj, zlate moravce",86
811,20849,1,0,39,"presovsky kraj, stara lubovna",12
815,20925,1,0,18,"presovsky kraj, svidnik",66
816,20932,1,1,0,"trenciansky kraj, bojnice",12
821,21042,1,1,23,"presovsky kraj, spisska stara ves",62
822,21043,1,0,0,"presovsky kraj, stara lubovna",62
817,21000,1,1,18,"nitriansky kraj, nove zamky",62
824,21111,1,0,19,"presovsky kraj, sabinov",22
826,21167,1,1,0,"banskobystricky kraj, tornala",72
827,21220,1,0,18,"zilinsky kraj, tvrdosin",14
828,21221,1,1,0,"zilinsky kraj, zilina",14
823,21074,1,0,0,"zilinsky kraj, cadca",52
829,21261,0,0,19,"trenciansky kraj, novaky",91
831,21346,1,0,16,"trnavsky kraj, piestany",83
832,21392,1,1,0,"zahranicie, zahranicie - nemecko",16
825,21135,1,1,24,"presovsky kraj, spisska stara ves",66
833,21430,1,0,0,"zahranicie, zahranicie - gb",74
830,21283,1,1,21,"bratislavsky kraj, bratislava - dubravka",78
834,21432,1,0,0,"trenciansky kraj, prievidza",79
837,21556,0,0,22,"trenciansky kraj, prievidza",78
838,21576,1,1,0,"nitriansky kraj, sahy",78
836,21538,0,0,19,"trenciansky kraj, novaky",12
835,21508,1,1,27,"nitriansky kraj, zlate moravce",60
840,21617,1,0,20,"presovsky kraj, spisska stara ves",67
843,21661,1,0,20,"zilinsky kraj, zilina",64
841,21618,1,0,18,"presovsky kraj, stara lubovna",26
844,21721,1,1,25,"bratislavsky kraj, bratislava - petrzalka",14
845,21751,0,1,0,"trenciansky kraj, prievidza",45
847,21770,1,1,19,"nitriansky kraj, nitra",79
846,21758,1,0,17,"trenciansky kraj, povazska bystrica",12
849,21826,1,0,0,"zilinsky kraj, bytca",47
850,21827,1,0,19,"zilinsky kraj, namestovo",83
842,21660,1,0,0,"bratislavsky kraj, bratislava - okolie",16
848,21806,1,1,0,"trenciansky kraj, nove mesto nad vahom",17
851,21828,1,0,18,"zilinsky kraj, dolny kubin",33
853,21965,1,0,15,"zilinsky kraj, bytca",79
839,21615,1,1,21,"presovsky kraj, poprad",67
852,21907,1,1,20,"ceska republika, cz - stredni cechy",60
856,21982,1,1,28,"zahranicie, zahranicie - ostatne",33
854,21970,1,0,21,"zahranicie, zahranicie - rakusko",67
857,21984,1,1,0,"zahranicie, zahranicie - ostatne",74
855,21971,1,0,20,"presovsky kraj, presov",17
860,22085,1,0,27,"bratislavsky kraj, bratislava - dubravka",16
858,21988,1,0,0,"presovsky kraj, presov",60
864,22146,1,0,20,"zilinsky kraj, zilina",78
861,22120,1,0,0,"zilinsky kraj, zilina",66
866,22223,1,0,19,"zilinsky kraj, zilina",26
865,22179,1,1,0,"bratislavsky kraj, bratislava - stare mesto",52
867,22234,1,0,17,"bratislavsky kraj, bratislava - ruzinov",76
859,22048,1,1,18,"zilinsky kraj, zilina",21
862,22128,1,0,0,"zilinsky kraj, cadca",72
871,22292,1,1,21,"bratislavsky kraj, bratislava - devinska nova ves",93
874,22324,1,0,0,"zilinsky kraj, zilina",57
870,22288,1,0,0,"zahranicie, zahranicie - ostatne",76
872,22295,0,0,0,"zahranicie, zahranicie - ostatne",86
863,22137,1,0,0,"banskobystricky kraj, lucenec",12
868,22255,1,1,22,"nitriansky kraj, nove zamky",19
869,22260,0,1,20,"zahranicie, zahranicie - kanada",69
875,22415,1,0,0,"zilinsky kraj, cadca",59
876,22438,1,0,18,"zilinsky kraj, zilina",12
873,22318,1,1,19,"zilinsky kraj, rajec",47
879,22562,1,0,47,"zilinsky kraj, zilina",72
877,22468,1,1,19,"banskobystricky kraj, zvolen",57
878,22470,1,1,21,"bratislavsky kraj, bratislava - devinska nova ves",74
880,22606,1,0,0,"zilinsky kraj, zilina",17
882,22622,1,1,0,"zilinsky kraj, zilina",69
884,22701,1,1,23,"nitriansky kraj, nitra",29
883,22687,1,0,19,"zilinsky kraj, martin",21
881,22614,1,1,23,"presovsky kraj, vranov nad toplou",84
885,22761,1,1,19,"zilinsky kraj, zilina",64
888,22827,1,1,17,"zilinsky kraj, liptovsky mikulas",78
889,22829,1,1,0,"zahranicie, zahranicie - francuzsko",86
890,22871,1,0,20,"zilinsky kraj, krasno nad kysucou",12
886,22783,1,1,0,"zahranicie, zahranicie - gb",24
893,22932,1,1,0,"banskobystricky kraj, rimavska sobota",50
887,22813,1,1,0,"presovsky kraj, bardejov",86
894,22964,1,1,0,"banskobystricky kraj, banska stiavnica",71
891,22917,1,0,15,"nitriansky kraj, levice",79
892,22918,1,0,18,"zilinsky kraj, cadca",31
895,23031,1,0,19,"zilinsky kraj, bytca",81
896,23121,1,1,21,"bratislavsky kraj, bratislava - karlova ves",71
897,23122,1,1,24,"zilinsky kraj, zilina",67
898,23129,1,1,32,"zilinsky kraj, zilina",50
899,23156,1,1,20,"banskobystricky kraj, hrinova",67
900,23259,1,0,18,"banskobystricky kraj, banska stiavnica",66
903,23304,1,1,18,"zilinsky kraj, vrutky",86
901,23284,1,0,18,"zilinsky kraj, zilina",78
902,23286,1,0,19,"zilinsky kraj, bytca",17
905,23361,1,1,17,"zilinsky kraj, zilina",86
908,23405,1,0,21,"presovsky kraj, presov",62
904,23323,1,0,0,"trnavsky kraj, sered",72
910,23451,1,0,18,"zahranicie, zahranicie - ostatne",12
906,23368,1,1,19,"trenciansky kraj, nove mesto nad vahom",59
911,23468,1,0,21,"presovsky kraj, vranov nad toplou",12
913,23564,1,1,26,"trenciansky kraj, puchov",79
909,23427,1,0,19,"banskobystricky kraj, hrinova",64
912,23474,1,1,0,"presovsky kraj, presov",76
914,23597,1,1,24,"nitriansky kraj, nitra",60
907,23398,1,1,0,"presovsky kraj, presov",74
915,23651,1,0,18,"zilinsky kraj, cadca",29
918,23731,1,1,19,"trenciansky kraj, puchov",67
917,23718,1,0,0,"zilinsky kraj, zilina",40
919,23733,1,1,20,"zilinsky kraj, rajecke teplice",48
921,23853,1,1,0,"bratislavsky kraj, bratislava - petrzalka",24
916,23655,0,0,17,"zilinsky kraj, cadca",52
922,23859,1,0,19,"zilinsky kraj, dolny kubin",48
923,23879,1,0,18,"zilinsky kraj, cadca",60
924,23906,0,1,0,"nitriansky kraj, sala",22
925,23988,1,0,0,"nitriansky kraj, nove zamky",86
926,24016,1,0,19,"kosicky kraj, cierna nad tisou",28
927,24020,1,0,0,"zilinsky kraj, zilina",12
920,23771,1,1,16,"zilinsky kraj, bytca",78
931,24080,0,1,25,"bratislavsky kraj, bratislava - ruzinov",67
928,24025,1,1,20,"zilinsky kraj, turzovka",55
932,24115,1,0,20,"nitriansky kraj, levice",38
935,24153,1,0,0,"banskobystricky kraj, revuca",79
937,24167,1,0,22,"trenciansky kraj, trencin",52
930,24067,1,1,21,"zilinsky kraj, rajec",71
929,24029,1,0,0,"banskobystricky kraj, brezno",16
936,24161,1,1,0,"zahranicie, zahranicie - rakusko",64
941,24271,1,0,0,"zahranicie, zahranicie - australia",45
